ProductId,lenstype,Part_Description,Material_Type,Lens_Type,price
3025,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.60 Plastic Gradient Tint Anti-Blue,Blue Zero,Rx,539.21
3026,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.60 Plastic Gradient Tint HMX,,Rx,585
3027,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.60 Plastic Solid Tint Anti-Blue,Blue Zero,Rx,539.21
3028,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.60 Plastic Solid Tint Mirror Silver,,Rx,714.21
3029,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.60 Transitions Grey Anti-Blue,Transitions,Rx,"1,384.92"
3030,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.60 Transitions Grey Glacier,Transitions 8 Grey,,"1,309.92"
3031,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.60 Transitions XTRActive G15 Crystal Blue,Transitions,Rx,"1,157.63"
3032,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.67 AutoShade Grey BlueShield Glacier,Blue Zero,Rx,907.51
3033,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.67 AutoShade Grey Crystal Blue,Blue Zero,Rx,832.51
3034,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.67 AutoShade Grey Glacier,,Rx,676.78
3035,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.67 Blue Zero Clear BlueShield Glacier,Blue Zero,Rx,754.75
3036,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.67 Plastic Clear Anti-Blue,Blue Zero,Rx,721.25
3037,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.67 Plastic Clear Crystal Blue,Blue Zero,Rx,646.25
3038,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.67 Plastic Clear Glacier,Clear,Rx,646.25
3039,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.67 Plastic Solid Tint Glacier,,Rx,741.25
3040,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.67 Transitions Green BlueShield Glacier,Transitions,Rx,"1,384.92"
3041,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.67 Transitions Grey Glacier,Transitions,Rx,"1,521.21"
3042,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.74 Plastic Clear Glacier,Plastic,,"1,114.64"
3043,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 17mm 1.74 Transitions Brown BlueShield Glacier,Transitions,Rx,"2,332.57"
3044,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 AutoShade Brown Crystal Blue,Blue Zero,Rx,531.25
3045,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 AutoShade Brown Glacier,,Rx,"5,200.94"
3046,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 AutoShade Brown Glacier,,Rx,
3047,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 AutoShade Grey BlueShield,Blue Zero,Rx,606.25
3048,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 AutoShade Grey Crystal Blue,Blue Zero,Rx,651.25
3049,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 AutoShade Grey Glacier,,Rx,531.25
3050,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 Blue Zero BlueShield,Blue Zero,Rx,520.2
3051,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 Blue Zero BlueShield,,,
3052,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 Blue Zero Crystal Blue,Blue Zero,Rx,377.38
3053,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 NuPolar Grey Anti-Blue,Blue Zero,Rx,657.83
3054,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 PhotoShade Brown BlueShield Glacier UV,PhotoShade Brown,Rx,970.92
3055,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 PhotoShade Brown Glacier,,Rx,895.92
3056,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 Plastic Clear Anti-Blue,Blue Zero,Rx,414.21
3057,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 Plastic Clear Crystal Blue,Blue Zero,Rx,339.21
3058,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 Plastic Clear Glacier,Clear,Rx,339.21
3059,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.50 Plastic Clear Glacier,Clear,Rx,
3060,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.59 Polycarbonate Clear Anti-Blue,Blue Zero,Rx,502.2
3061,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.60 AutoShade Brown BlueShield,,,666.25
3062,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.60 AutoShade Grey BlueShield,Blue Zero,Rx,666.25
3063,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.60 AutoShade Grey Glacier,,Rx,676.78
3064,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.60 Blue Zero BlueShield Glacier UV,Blue Zero,Rx,684.48
3065,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.60 Plastic Clear Anti-Blue,Blue Zero,Rx,474.21
3066,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.60 Plastic Clear Crystal Blue,Blue Zero,Rx,520
3067,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.60 Plastic Clear Glacier,Clear,Rx,399.21
3068,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.60 Plastic Solid Tint Anti-Blue,Blue Zero,Rx,539.21
3069,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.67 AutoShade Grey BlueShield,Blue Zero,Rx,907.51
3070,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 19mm 1.67 Plastic Solid Tint Mirror Orange,,Rx,991.25
3071,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 21mm 1.50 AutoShade Grey BlueShield Glacier,Blue Zero,Rx,651.25
3072,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 21mm 1.50 AutoShade Grey BlueShield Glacier,Blue Zero,Rx,
3073,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 21mm 1.50 AutoShade Grey Glacier,,Rx,531.25
3074,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 21mm 1.50 PhotoShade Brown Glacier,,Rx,895.92
3075,SpeeDX ICON FF PROG,SpeeDX ICON FF PROG 21mm 1.60 AutoShade Grey Glacier,,Rx,591.25
3076,SpeeDX ICON FF PROG,SpeeDX ICON FF-PROG. 12mm 1.50 AutoShade Brown SUN Glacier,,,407.54
3077,SpeeDX ICON FF PROG,SpeeDX ICON FF-PROG. 12mm 1.60 Blue Zero Clear Glacier,Blue Zero,Rx,669.48
3078,SPHERICAL SINGLE VISION RX,SPHERICAL SINGLE VISION RX,SV RX SPH  1.67 SOLID TINT SILVER MIRROR COATED,PLASTIC,
3079,SPHERICAL SINGLE VISION RX,SPHERICAL SINGLE VISION RX,SV RX SPH  1.67 TRANSITION VI BROWN HMX-EMI,TRANSITIONS 8,
3080,SPHERICAL SINGLE VISION RX,SPHERICAL SINGLE VISION RX 1.50 TRANSITION VI GREEN  HMC,Transitions,Rx,"1,100.00"
3081,SPHERICAL SINGLE VISION RX,SPHERICAL SINGLE VISION RX 1.50 TRANSITIONS 8 G-15 HMX,Transitions,Rx,"1,100.00"
3082,SPHERICAL SINGLE VISION RX,SPHERICAL SINGLE VISION RX 1.50 TRANSITIONS 8 G-15 HMX,Transitions,Rx,
3083,SPHERICAL SINGLE VISION RX,SPHERICAL SINGLE VISION RX 1.50 TRANSITIONS XTRACTIVE BROWN  HMX-EMI,Transitions,Rx,"1,200.00"
3084,SPHERICAL SINGLE VISION RX,SPHERICAL SINGLE VISION RX 1.59 POLY TRANSITION BROWN ANTI BLUE,Transitions,Rx,"1,413.51"
3085,SPHERICAL SINGLE VISION RX,SPHERICAL SINGLE VISION RX 1.74 POLARIZED Grey ICE,,Rx,"1,335.82"
3086,SPHERICAL SINGLE VISION RX,SPORTSAFE HI CURVE FF SV 1.60 Plastic Solid Tint Glacier Plus UV,,,472.39
3087,SPHERICAL SINGLE VISION RX,SPORTSPRO HI CURVE WRAP AROUND SPORTS FF PROG 15mm 1.50 Autoshade Grey Glacier Plus UV,,,938.79
3088,SPHERICAL SINGLE VISION RX,SPORTSPRO HI CURVE WRAP AROUND SPORTS FF PROG 18mm 1.50 Plastic Clear Glacier Plus UV,,,425.62
3089,Stock,Stock  Single Vision,SV Stock SPH 1.60 Plastic Clear HMX-EMI,Plastic,
3090,Stock,Stock 1.50 Solid Tint HeluX,,Stock,155.42
3091,Stock,Stock 1.60 Blue Zero HeluX,Blue Zero,Stock,245.56
3092,SpeeDX ICON FF PROG,Sucker ESS-20-SN-189294,,Rx,"1,256.10"
3093,Surfacing,Surfacing,,Rx,85
3094,Surfacing,Surfacing and Edging S10,,Rx,130
3095,SV Endless,SV Endless 1.50 AutoShade Grey Glacier,,Rx,366.88
3096,SV Endless,SV Endless 1.60 Transitions XTRActive Grey BlueShield,Transitions,Rx,"1,357.96"
3097,SV Endless,SV Endless 1.67 Transitions 8 Grey Glacier,Transitions,Rx,"1,301.90"
3098,SV Endless,SV Endless 1.67 Transitions XTRActive Grey BlueShield,Transitions,Rx,"1,493.25"
3099,SV Endless,SV Endless 1.74 Blue Zero Clear Glacier,Blue Zero,Rx,418.79
3100,SV Endless,SV Endless 1.74 Plastic Clear BlueShield,Blue Zero,Rx,668
3101,SV Endless,SV Endless 1.74 Plastic Clear Glacier,Clear,Rx,543
3102,SV Endless,SV Endless 1.74 Plastic Solid Tint Glacier,,Rx,618
3103,Single Vision Freeform,SV FF Smart Single Vision 1.60 Transitions Grey Platinum,Transitions,Rx,"1,075.31"
3104,Shamir SV III AW,SV III AW 1.67 Plastic Clear Glacier Plus,Clear,Rx,"2,630.84"
3105,SV Lenti 40,SV Lenti 40 1.50 Clear HeluX,Clear,Rx,285.7
3106,SV Lenti 40,SV Lenti 40 1.60 Blue Zero HeluX,Blue Zero,Rx,432.29
3107,SV Lenti 40,SV Lenti 40 1.60 Clear HeluX,Clear,Rx,427.29
3108,SV Lenti 40,SV Lenti 40 1.67 Clear HeluX,Clear,Rx,473.83
3109,SV Rx,SV Rx,SV Rx 1.74 Transitions Grey Glacier Expression,Transitions 8 Grey,
3110,SV Rx,SV Rx,SV Rx 1.59 Polycarbonate Transitions Sapphire Glacier Expression,Polycarbonate Transitions 8 Sapphire,
3111,SV Rx,SV Rx,SV Rx 1.60 Transitions Brown Anti-Blue Glacier Plus,Transitions 8 Brown,
3112,SV Rx,SV Rx,SV Rx 1.50 Plastic Clear HC,Plastic,
3113,SV Rx,SV Rx,SV Rx 1.59 Polycarbonate Blue Zero Glacier,Polycarbonate Blue Zero,
3114,SV Rx,SV Rx,SV Rx 1.59 Polycarbonate XTRActive Polar Grey Glacier Expression,Polycarbonate XTRActive Polar Grey,
3115,SV Rx,SV Rx,SV Rx 1.60 Polarized Grey Glacier,Polarized Grey,
3116,SV Rx,SV Rx,SV Rx 1.67 Transitions Sapphire Glacier,Transitions 8 Sapphire,
3117,SV Rx,SV Rx,SV Rx 1.67 Transitions Amethyst Glacier,Transitions 8 Amethyst,
3118,SV Rx,SV Rx,SV Rx 1.74 Plastic Clear HC,Plastic,
3119,SV Rx,SV RX  ASPH  1.67 CLEAR HMX-EMI,Clear,Rx,507.69
3120,SV Rx,SV RX  ASPH  1.67 CLEAR HMX-EMI,Clear,Rx,
3121,SV Rx,SV RX  ASPH  1.67 SOLID TINT BLUE MIRROR COATED,Blue Zero,Rx,857.69
3122,SV Rx,SV RX  ASPH  1.74 CLEAR HMC,Clear,Rx,"2,100.00"
3123,SV Rx,SV RX  ASPH  1.74 CLEAR HMX-EMI,Clear,Rx,"2,004.00"
3124,SV Rx,SV Rx 1.50 Blue Zero Clear Glacier Expression,Blue Zero,Rx,574.77
3125,SV Rx,SV Rx 1.50 Blue Zero HMX,Blue Zero,Rx,574.77
3126,SV Rx,SV Rx 1.50 Blue Zero Solid Tint Mirror Gold,Blue Zero,Rx,878.51
3127,SV Rx,SV Rx 1.50 DriveWear  Glacier Plus UV,,Rx,"1,556.08"
3128,SV Rx,SV Rx 1.50 Drivewear Glacier Expression,,Rx,"1,556.07"
3129,SV Rx,SV Rx 1.50 NuPolar Brown  Glacier Plus UV,,Rx,"1,355.14"
3130,SV Rx,SV Rx 1.50 NuPolar Brown Glacier Expression,,Rx,"1,355.14"
3131,SV Rx,SV Rx 1.50 NuPolar Brown HC,0,0,"1,355.14"
3132,SV Rx,SV Rx 1.50 NuPolar Green  Glacier Plus UV,,Rx,"1,355.14"
3133,SV Rx,SV Rx 1.50 NuPolar Green Glacier,,,"1,355.14"
3134,SV Rx,SV Rx 1.50 NuPolar Green Glacier Expression,Polarized Green,Rx,"1,509.35"
3135,SV Rx,SV Rx 1.50 NuPolar Grey  Glacier Plus UV,Polarized Grey,,"1,355.14"
3136,SV Rx,SV Rx 1.50 NuPolar Grey  Glacier Sun UV,0,0,"1,588.79"
3137,SV Rx,SV Rx 1.50 NuPolar Grey  Power Blue Mirror,Blue Zero,Rx,"1,588.79"
3138,SV Rx,SV Rx 1.50 NuPolar Grey  Power Gold Mirror,,Rx,"1,588.79"
3139,SV Rx,SV Rx 1.50 NuPolar Grey  Power Silver Mirror,,Rx,"1,588.79"
3140,SV Rx,SV Rx 1.50 NuPolar Grey Glacier Expression,,Rx,560.75
3141,SV Rx,SV Rx 1.50 NuPolar Grey Glacier Plus+I,,Rx,"1,355.14"
3142,SV Rx,SV Rx 1.50 PhotoShade Grey HMX,,Rx,389.25
3143,SV Rx,SV Rx 1.50 Plastic Clear BlueShield,Blue Zero,Rx,560.75
3144,SV Rx,SV Rx 1.50 Plastic Clear Glacier Plus UV,Clear,Rx,420.56
3145,SV Rx,SV Rx 1.50 Plastic Clear Glacier Plus UV,Clear,Rx,
3146,SV Rx,SV Rx 1.50 Plastic Clear Glacier Plus UV,,,
3147,SV Rx,SV Rx 1.50 Plastic Clear GLX,Clear,Rx,420.56
3148,SV Rx,SV Rx 1.50 Plastic Clear GLX,Clear,Rx,
3149,SV Rx,SV Rx 1.50 Plastic Clear HC,Plastic,,420.56
3150,SV Rx,SV Rx 1.50 Plastic Gradient Tint Anti-Blue Glacier Plus,Blue Zero,Rx,630.84
3151,SV Rx,SV Rx 1.50 Plastic Gradient Tint Glacier,,Rx,490.66
3152,SV Rx,SV Rx 1.50 Plastic Gradient Tint Glacier Expression,,Rx,490.66
3153,SV Rx,SV Rx 1.50 Plastic Gradient Tint Glacier Plus UV,,Rx,490.66
3154,SV Rx,SV Rx 1.50 Plastic Gradient Tint Glacier Sun UV,,Rx,724.3
3155,SV Rx,SV Rx 1.50 Plastic Gradient Tint HC,,Rx,490.66
3156,SV Rx,SV Rx 1.50 Plastic Gradient Tint Mirror Silver,Plastic,,724.3
3157,SV Rx,SV Rx 1.50 Plastic Gradient Tint Power Blue Mirror,Blue Zero,Rx,724.31
3158,SV Rx,SV Rx 1.50 Plastic Gradient Tint Power Silver Mirror,,Rx,724.3
3159,SV Rx,SV Rx 1.50 Plastic Gradient Tint UC,,Rx,490.66
3160,SV Rx,SV Rx 1.50 Plastic Solid Tint Glacier,,Rx,490.66
3161,SV Rx,SV Rx 1.50 Plastic Solid Tint Glacier + I,,Rx,490.66
3162,SV Rx,SV Rx 1.50 Plastic Solid Tint Glacier Expression,,Rx,490.66
3163,SV Rx,SV Rx 1.50 Plastic Solid Tint Glacier Plus UV,,Rx,490.66
3164,SV Rx,SV Rx 1.50 Plastic Solid Tint Glacier Plus UV,,Rx,
3165,SV Rx,SV Rx 1.50 Plastic Solid Tint Glacier Sun UV,,Rx,724.3
3166,SV Rx,SV Rx 1.50 Plastic Solid Tint HC,,Rx,957.94
3167,SV Rx,SV Rx 1.50 Plastic Solid Tint Mirror Blue,Blue Zero,Rx,724.3
3168,SV Rx,SV Rx 1.50 Plastic Solid Tint Mirror Silver,,Rx,724.3
3169,SV Rx,SV Rx 1.50 Plastic Solid Tint Power Blue Mirror,Blue Zero,Rx,724.3
3170,SV Rx,SV Rx 1.50 Plastic Solid Tint Power Gold Mirror,,Rx,724.3
3171,SV Rx,SV Rx 1.50 Plastic Solid Tint Power Gold Mirror,,Rx,
3172,SV Rx,SV Rx 1.50 Plastic Solid Tint Power Green Mirror,,Rx,724.31
3173,SV Rx,SV Rx 1.50 Plastic Solid Tint Power Orange Mirror,,Rx,724.3
3174,SV Rx,SV Rx 1.50 Plastic Solid Tint Power Red Mirror,,Rx,724.3
3175,SV Rx,SV Rx 1.50 Plastic Solid Tint Power Silver Mirror,,Rx,724.3
3176,SV Rx,SV Rx 1.50 Plastic Solid Tint UC,Plastic,,490.66
3177,SV Rx,SV Rx 1.50 Transitions 8 Brown Solid Tint Glacier Expression,Transitions,Rx,"1,392.52"
3178,SV Rx,SV Rx 1.50 Transitions 8 Grey Glacier Expression,Transitions,Rx,"1,322.43"
3179,SV Rx,SV Rx 1.50 Transitions 8 Grey Gradient Tint Glacier Expression,Transitions,Rx,"1,392.52"
3180,SV Rx,SV Rx 1.50 Transitions Amber Glacier,Transitions,Rx,"1,588.78"
3181,SV Rx,SV Rx 1.50 Transitions Amethyst Glacier,Transitions,Rx,"1,322.43"
3182,SV Rx,SV Rx 1.50 Transitions Amethyst Glacier Expression,Transitions,Rx,"1,322.43"
3183,SV Rx,SV Rx 1.50 Transitions Brown  Glacier Plus UV,Transitions,Rx,"1,588.79"
3184,SV Rx,SV Rx 1.50 Transitions Brown Glacier Expression,Transitions,Rx,"1,322.43"
3185,SV Rx,SV Rx 1.50 Transitions Emerald Glacier,Transitions,Rx,"1,322.43"
3186,SV Rx,SV Rx 1.50 Transitions Emerald Glacier Expression,Transitions 8 Emerald,,"1,476.64"
3187,SV Rx,SV Rx 1.50 Transitions Green  Glacier Plus UV,Transitions,Rx,"1,322.43"
3188,SV Rx,SV Rx 1.50 Transitions Green Glacier Expression,Transitions,Rx,"1,322.43"
3189,SV Rx,SV Rx 1.50 Transitions Grey Anti-Blue Glacier Plus,Transitions,Rx,"1,588.79"
3190,SV Rx,SV Rx 1.50 Transitions Grey Glacier Plus UV,Transitions,Rx,"1,588.79"
3191,SV Rx,SV Rx 1.50 Transitions Grey Mirror Gold,Transitions,Rx,"1,556.08"
3192,SV Rx,SV Rx 1.50 Transitions Sapphire Glacier,Transitions,Rx,"1,322.43"
3193,SV Rx,SV Rx 1.50 Transitions Sapphire Glacier Expression,Transitions,Rx,"1,322.43"
3194,SV Rx,SV Rx 1.50 Transitions XTRActive Brown Glacier Expression,Transitions,Rx,"1,322.43"
3195,SV Rx,SV Rx 1.50 Transitions XTRActive Brown Glacier Plus UV,Transitions,Rx,"1,322.43"
3196,SV Rx,SV Rx 1.50 Transitions XTRActive Green Glacier,,,"1,322.43"
3197,SV Rx,SV Rx 1.50 Transitions XTRActive Grey Glacier Expression,Transitions,Rx,"1,322.43"
3198,SV Rx,SV Rx 1.50 Transitions XTRActive Grey Glacier Expression,,,
3199,SV Rx,SV Rx 1.50 Transitions XTRActive Grey Glacier Plus,Transitions,Rx,"1,322.43"
3200,SV Rx,SV Rx 1.50 Transitions XTRActive Grey HC,,,"1,322.43"
3201,SV Rx,SV Rx 1.50 Transitions XTRActive Grey Solid Tint Glacier Expression,Transitions,Rx,"1,546.73"
3202,SV Rx,SV Rx 1.50 XTRActive Polar Grey Glacier Plus,,Rx,"1,476.64"
3203,SV Rx,SV Rx 1.53  Trivex Transitions Brown  Glacier Plus UV,Transitions,Rx,"2,710.28"
3204,SV Rx,SV Rx 1.53 Trivex Clear Glacier Expression,Clear,Rx,887.85
3205,SV Rx,SV Rx 1.53 Trivex Clear Glacier Plus UV,Clear,Rx,887.85
3206,SV Rx,SV Rx 1.53 Trivex Gradient Tint Glacier Plus,,Rx,957.95
3207,SV Rx,SV Rx 1.53 Trivex Polarized Grey Glacier Expression,,Rx,"1,976.64"
3208,SV Rx,SV Rx 1.53 Trivex Polarized Grey HC,,Rx,"1,822.43"
3209,SV Rx,SV Rx 1.53 Trivex Solid Tint Glacier Plus,,Rx,957.95
3210,SV Rx,SV Rx 1.53 Trivex Solid Tint Mirror Silver,,Rx,"1,191.59"
3211,SV Rx,SV Rx 1.53 Trivex Transitions Grey Glacier Expression,Transitions,Rx,"2,056.08"
3212,SV Rx,SV Rx 1.53 Trivex Transitions XTRActive Grey Glacier Expression,,,"2,210.28"
3213,SV Rx,SV Rx 1.59 Polycarbonate Blue Zero   Glacier Expression,Blue Zero,Rx,"1,042.06"
3214,SV Rx,SV Rx 1.59 Polycarbonate Blue Zero Clear Glacier Expression,Blue Zero,Rx,"1,042.06"
3215,SV Rx,SV Rx 1.59 Polycarbonate Blue Zero Clear Glacier Plus,Blue Zero,Rx,"1,042.06"
3216,SV Rx,SV Rx 1.59 Polycarbonate Blue Zero Glacier,Polycarbonate Blue Zero,,"1,042.06"
3217,SV Rx,SV Rx 1.59 Polycarbonate Blue Zero Glacier Plus UV,Blue Zero,Rx,"1,042.06"
3218,SV Rx,SV Rx 1.59 Polycarbonate Clear Glacier,Clear,Rx,887.85
3219,SV Rx,SV Rx 1.59 Polycarbonate Clear Glacier Expression,Clear,Rx,887.85
3220,SV Rx,SV Rx 1.59 Polycarbonate Clear Glacier Plus UV,Clear,Rx,887.85
3221,SV Rx,SV Rx 1.59 Polycarbonate Clear GLX,Clear,Rx,887.85
3222,SV Rx,SV Rx 1.59 Polycarbonate Polarized Brown HC,Polycarbonate Polarized Brown,,"1,822.43"
3223,SV Rx,SV Rx 1.59 Polycarbonate Polarized Green Glacier Plus,,Rx,"1,822.43"
3224,SV Rx,SV Rx 1.59 Polycarbonate Transitions 8 G15 Glacier,Polycarbonate Transitions 8 Green,Rx,"2,056.07"
3225,SV Rx,SV Rx 1.59 Polycarbonate Transitions 8 Grey BlueShield,Transitions,Rx,"2,196.26"
3226,SV Rx,SV Rx 1.59 Polycarbonate Transitions Grey  Glacier Plus UV,Transitions,Rx,"2,056.08"
3227,SV Rx,SV Rx 1.59 Polycarbonate Transitions Sapphire   Glacier Expression,Transitions,Rx,514.02
3228,SV Rx,SV Rx 1.59 Polycarbonate Transitions Sapphire Glacier,Polycarbonate Transitions 8 Sapphire,Rx,"2,056.07"
3229,SV Rx,SV Rx 1.59 Polycarbonate Transitions Sapphire Glacier Expression,Polycarbonate Transitions 8 Sapphire,,"2,210.28"
3230,SV Rx,SV Rx 1.59 Polycarbonate Transitions XTRActive Grey Glacier Expression,Transitions,Rx,"2,056.08"
3231,SV Rx,SV Rx 1.59 Polycarbonate XTRActive Polar Grey Glacier Expression,Polycarbonate XTRActive Polar Grey,,"2,364.49"
3232,SV Rx,SV Rx 1.60 AutoShade Grey Glacier,,Rx,258.42
3233,SV Rx,SV Rx 1.60 AutoShade Grey Glacier,,,
3234,SV Rx,SV Rx 1.60 AutoShade Grey HMX,,Rx,529.91
3235,SV Rx,SV Rx 1.60 Blue Zero Clear Glacier Expression,Blue Zero,Rx,"1,042.06"
3236,SV Rx,SV Rx 1.60 Blue Zero Clear Glacier Plus,Blue Zero,Rx,"1,042.06"
3237,SV Rx,SV Rx 1.60 Blue Zero Solid Tint Glacier Expression,Blue Zero,Rx,"1,112.15"
3238,SV Rx,SV Rx 1.60 NuPolar Green HC,,Rx,"1,822.43"
3239,SV Rx,SV Rx 1.60 NuPolar Grey  Glacier Plus UV,,Rx,"1,822.44"
3240,SV Rx,SV Rx 1.60 NuPolar Grey  Glacier Sun UV,,Rx,"2,056.08"
3241,SV Rx,SV Rx 1.60 NuPolar Grey  Power Orange Mirror,,Rx,"2,056.08"
3242,SV Rx,SV Rx 1.60 NuPolar Grey Glacier Expression,,,"1,976.64"
3243,SV Rx,SV Rx 1.60 Plastic Clear BlueShield,Blue Zero,Rx,"1,028.04"
3244,SV Rx,SV Rx 1.60 Plastic Clear Crystal Blue,Blue Zero,Rx,357.29
3245,SV Rx,SV Rx 1.60 Plastic Clear Glacier Plus UV,Clear,Rx,887.85
3246,SV Rx,SV Rx 1.60 Plastic Clear GLX,Clear,Rx,887.85
3247,SV Rx,SV Rx 1.60 Plastic Clear GLX,Clear,Rx,
3248,SV Rx,SV Rx 1.60 Plastic Clear HC,Plastic,,887.85
3249,SV Rx,SV Rx 1.60 Plastic Gradient Tint Glacier Expression,,Rx,957.95
3250,SV Rx,SV Rx 1.60 Plastic Gradient Tint Glacier Plus UV,,Rx,957.95
3251,SV Rx,SV Rx 1.60 Plastic Gradient Tint Glacier Plus+I,,Rx,957.95
3252,SV Rx,SV Rx 1.60 Plastic Gradient Tint Glacier Sun UV,,Rx,"1,191.59"
3253,SV Rx,SV Rx 1.60 Plastic Gradient Tint HC,Plastic,Rx,957.95
3254,SV Rx,SV Rx 1.60 Plastic Gradient Tint Power Blue Mirror,Blue Zero,Rx,"1,191.59"
3255,SV Rx,SV Rx 1.60 Plastic Gradient Tint Power Silver Mirror,,Rx,"1,191.59"
3256,SV Rx,SV Rx 1.60 Plastic Solid Tint Glacier,,Rx,957.95
3257,SV Rx,SV Rx 1.60 Plastic Solid Tint Glacier + I,,Rx,841.12
3258,SV Rx,SV Rx 1.60 Plastic Solid Tint Glacier Expression,,Rx,957.95
3259,SV Rx,SV Rx 1.60 Plastic Solid Tint Glacier Plus UV,,Rx,957.95
3260,SV Rx,SV Rx 1.60 Plastic Solid Tint Glacier Plus UV,,Rx,
3261,SV Rx,SV Rx 1.60 Plastic Solid Tint Glacier Sun UV,,Rx,"1,191.59"
3262,SV Rx,SV Rx 1.60 Plastic Solid Tint HC,,Rx,957.95
3263,SV Rx,SV Rx 1.60 Plastic Solid Tint Mirror Silver,,Rx,"1,191.59"
3264,SV Rx,SV Rx 1.60 Plastic Solid Tint Power Blue Mirror,Blue Zero,Rx,762.62
3265,SV Rx,SV Rx 1.60 Plastic Solid Tint Power Gold Mirror,,Rx,"1,191.59"
3266,SV Rx,SV Rx 1.60 Plastic Solid Tint Power Green Mirror,,Rx,"1,191.59"
3267,SV Rx,SV Rx 1.60 Plastic Solid Tint Power Orange Mirror,,Rx,"1,191.59"
3268,SV Rx,SV Rx 1.60 Plastic Solid Tint Power Red Mirror,,Rx,"1,191.59"
3269,SV Rx,SV Rx 1.60 Plastic Solid Tint Power Silver Mirror,,Rx,"1,191.59"
3270,SV Rx,SV Rx 1.60 Polarized Green   Glacier Expression,,Rx,"1,822.43"
3271,SV Rx,SV Rx 1.60 Polarized Green Glacier,Polarized Green,,"1,822.43"
3272,SV Rx,SV Rx 1.60 Polarized Grey Glacier,Polarized Grey,,"1,822.43"
3273,SV Rx,SV Rx 1.60 Transition 8 Brown Glacier Expression,Transitions,Rx,"2,056.08"
3274,SV Rx,SV Rx 1.60 Transitions Brown  Glacier Plus UV,Transitions,Rx,"2,056.08"
3275,SV Rx,SV Rx 1.60 Transitions Brown Anti-Blue Glacier Plus,Transitions 8 Brown,,"2,196.26"
3276,SV Rx,SV Rx 1.60 Transitions Emerald Glacier,Transitions,Rx,"2,056.08"
